cart,purchase,view,view_to_cart,cart_to_purchase
1.0,0.0,89.0,0.011235955056179775,0.0
0.0,1.0,75.0,0.0,inf
0.0,0.0,13.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,36.0,0.0,
0.0,0.0,38.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,64.0,0.0,
0.0,0.0,28.0,0.0,
0.0,1.0,119.0,0.0,inf
0.0,0.0,9.0,0.0,
0.0,0.0,96.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,111.0,0.0,
1.0,0.0,70.0,0.014285714285714285,0.0
0.0,0.0,6.0,0.0,
0.0,0.0,16.0,0.0,
4.0,1.0,127.0,0.031496062992125984,0.25
0.0,0.0,3.0,0.0,
7.0,3.0,109.0,0.06422018348623854,0.42857142857142855
5.0,0.0,95.0,0.05263157894736842,0.0
1.0,0.0,60.0,0.016666666666666666,0.0
0.0,0.0,38.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,39.0,0.0,
10.0,3.0,297.0,0.03367003367003367,0.3
8.0,2.0,291.0,0.027491408934707903,0.25
2.0,0.0,176.0,0.011363636363636364,0.0
0.0,0.0,140.0,0.0,
1.0,0.0,35.0,0.02857142857142857,0.0
0.0,0.0,55.0,0.0,
0.0,0.0,80.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,83.0,0.0,
2.0,1.0,169.0,0.011834319526627219,0.5
10.0,5.0,339.0,0.029498525073746312,0.5
0.0,0.0,61.0,0.0,
0.0,0.0,23.0,0.0,
3.0,0.0,140.0,0.02142857142857143,0.0
0.0,0.0,59.0,0.0,
1.0,0.0,128.0,0.0078125,0.0
0.0,0.0,40.0,0.0,
0.0,0.0,34.0,0.0,
3.0,0.0,77.0,0.03896103896103896,0.0
1.0,0.0,138.0,0.007246376811594203,0.0
0.0,0.0,38.0,0.0,
0.0,0.0,3.0,0.0,
1.0,0.0,127.0,0.007874015748031496,0.0
0.0,0.0,9.0,0.0,
0.0,0.0,56.0,0.0,
2.0,0.0,47.0,0.0425531914893617,0.0
2.0,2.0,59.0,0.03389830508474576,1.0
0.0,0.0,2.0,0.0,
0.0,0.0,55.0,0.0,
0.0,0.0,88.0,0.0,
0.0,1.0,205.0,0.0,inf
2.0,1.0,270.0,0.007407407407407408,0.5
0.0,2.0,126.0,0.0,inf
0.0,0.0,1.0,0.0,
0.0,0.0,45.0,0.0,
0.0,3.0,322.0,0.0,inf
14.0,7.0,571.0,0.024518388791593695,0.5
0.0,0.0,168.0,0.0,
0.0,0.0,13.0,0.0,
1.0,0.0,148.0,0.006756756756756757,0.0
0.0,0.0,166.0,0.0,
0.0,0.0,40.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,2.0,0.0,
2.0,0.0,48.0,0.041666666666666664,0.0
1.0,0.0,72.0,0.013888888888888888,0.0
0.0,0.0,64.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,91.0,0.0,
0.0,0.0,27.0,0.0,
6.0,2.0,528.0,0.011363636363636364,0.3333333333333333
1.0,0.0,124.0,0.008064516129032258,0.0
0.0,0.0,7.0,0.0,
0.0,1.0,209.0,0.0,inf
2.0,1.0,148.0,0.013513513513513514,0.5
0.0,0.0,16.0,0.0,
12.0,5.0,342.0,0.03508771929824561,0.4166666666666667
0.0,0.0,1.0,0.0,
6.0,5.0,654.0,0.009174311926605505,0.8333333333333334
23.0,10.0,750.0,0.030666666666666665,0.43478260869565216
1.0,0.0,297.0,0.003367003367003367,0.0
0.0,0.0,158.0,0.0,
0.0,0.0,14.0,0.0,
4.0,2.0,384.0,0.010416666666666666,0.5
2.0,0.0,493.0,0.004056795131845842,0.0
10.0,4.0,738.0,0.013550135501355014,0.4
0.0,0.0,77.0,0.0,
1.0,1.0,73.0,0.0136986301369863,1.0
6.0,2.0,333.0,0.018018018018018018,0.3333333333333333
3.0,1.0,115.0,0.02608695652173913,0.3333333333333333
0.0,0.0,61.0,0.0,
2.0,1.0,138.0,0.014492753623188406,0.5
0.0,2.0,272.0,0.0,inf
2.0,1.0,231.0,0.008658008658008658,0.5
1.0,0.0,58.0,0.017241379310344827,0.0
0.0,1.0,58.0,0.0,inf
0.0,0.0,6.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,120.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,211.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,41.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,20.0,0.0,
1.0,0.0,38.0,0.02631578947368421,0.0
1.0,0.0,13.0,0.07692307692307693,0.0
0.0,0.0,261.0,0.0,
0.0,0.0,10.0,0.0,
1.0,0.0,163.0,0.006134969325153374,0.0
0.0,0.0,37.0,0.0,
0.0,0.0,2.0,0.0,
2.0,0.0,69.0,0.028985507246376812,0.0
0.0,0.0,25.0,0.0,
5.0,1.0,72.0,0.06944444444444445,0.2
0.0,0.0,18.0,0.0,
2.0,2.0,33.0,0.06060606060606061,1.0
0.0,0.0,49.0,0.0,
2.0,1.0,392.0,0.00510204081632653,0.5
0.0,0.0,48.0,0.0,
0.0,0.0,56.0,0.0,
0.0,0.0,75.0,0.0,
0.0,0.0,119.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,87.0,0.0,
0.0,0.0,31.0,0.0,
0.0,2.0,213.0,0.0,inf
0.0,0.0,9.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,31.0,0.0,
3.0,2.0,294.0,0.01020408163265306,0.6666666666666666
0.0,0.0,19.0,0.0,
12.0,3.0,206.0,0.05825242718446602,0.25
0.0,0.0,16.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,2.0,0.0,
10.0,4.0,287.0,0.03484320557491289,0.4
0.0,0.0,34.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,58.0,0.0,
2.0,1.0,189.0,0.010582010582010581,0.5
8.0,3.0,587.0,0.013628620102214651,0.375
0.0,0.0,65.0,0.0,
0.0,0.0,25.0,0.0,
1.0,0.0,61.0,0.01639344262295082,0.0
0.0,0.0,4.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,16.0,0.0,
0.0,2.0,554.0,0.0,inf
0.0,0.0,10.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,106.0,0.0,
0.0,0.0,40.0,0.0,
80.0,41.0,2099.0,0.038113387327298714,0.5125
1.0,2.0,386.0,0.0025906735751295338,2.0
0.0,3.0,113.0,0.0,inf
1.0,3.0,85.0,0.011764705882352941,3.0
7.0,0.0,123.0,0.056910569105691054,0.0
4.0,5.0,324.0,0.012345679012345678,1.25
1.0,0.0,91.0,0.01098901098901099,0.0
0.0,0.0,28.0,0.0,
3.0,0.0,206.0,0.014563106796116505,0.0
0.0,1.0,26.0,0.0,inf
0.0,0.0,9.0,0.0,
3.0,9.0,691.0,0.004341534008683068,3.0
0.0,0.0,15.0,0.0,
2.0,1.0,195.0,0.010256410256410256,0.5
0.0,0.0,4.0,0.0,
0.0,0.0,130.0,0.0,
0.0,0.0,1.0,0.0,
6.0,5.0,586.0,0.010238907849829351,0.8333333333333334
0.0,0.0,40.0,0.0,
11.0,5.0,212.0,0.05188679245283019,0.45454545454545453
4.0,2.0,394.0,0.01015228426395939,0.5
67.0,37.0,1885.0,0.035543766578249335,0.5522388059701493
0.0,0.0,25.0,0.0,
0.0,1.0,33.0,0.0,inf
0.0,0.0,71.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,25.0,0.0,
0.0,1.0,20.0,0.0,inf
0.0,0.0,23.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,35.0,0.0,
1.0,1.0,59.0,0.01694915254237288,1.0
1.0,0.0,141.0,0.0070921985815602835,0.0
0.0,0.0,104.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,15.0,0.0,
9.0,0.0,379.0,0.023746701846965697,0.0
8.0,5.0,464.0,0.017241379310344827,0.625
0.0,0.0,63.0,0.0,
0.0,0.0,65.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,228.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,29.0,0.0,
0.0,0.0,70.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,11.0,0.0,
1.0,0.0,19.0,0.05263157894736842,0.0
0.0,2.0,308.0,0.0,inf
2.0,0.0,124.0,0.016129032258064516,0.0
0.0,0.0,49.0,0.0,
0.0,0.0,48.0,0.0,
0.0,0.0,30.0,0.0,
1.0,0.0,54.0,0.018518518518518517,0.0
8.0,2.0,370.0,0.021621621621621623,0.25
0.0,1.0,51.0,0.0,inf
0.0,0.0,12.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,75.0,0.0,
0.0,0.0,75.0,0.0,
22.0,13.0,674.0,0.032640949554896145,0.5909090909090909
0.0,0.0,15.0,0.0,
0.0,0.0,71.0,0.0,
0.0,0.0,43.0,0.0,
0.0,0.0,65.0,0.0,
0.0,0.0,61.0,0.0,
3.0,1.0,79.0,0.0379746835443038,0.3333333333333333
0.0,0.0,1.0,0.0,
0.0,0.0,22.0,0.0,
16.0,6.0,471.0,0.03397027600849257,0.375
1.0,2.0,325.0,0.003076923076923077,2.0
6.0,1.0,64.0,0.09375,0.16666666666666666
1.0,2.0,168.0,0.005952380952380952,2.0
0.0,0.0,21.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,20.0,0.0,
1.0,1.0,46.0,0.021739130434782608,1.0
1.0,0.0,39.0,0.02564102564102564,0.0
0.0,0.0,54.0,0.0,
0.0,0.0,47.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,34.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,99.0,0.0,
0.0,0.0,3.0,0.0,
3.0,1.0,205.0,0.014634146341463415,0.3333333333333333
0.0,0.0,50.0,0.0,
8.0,3.0,308.0,0.025974025974025976,0.375
0.0,0.0,109.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,63.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,83.0,0.0,
0.0,0.0,104.0,0.0,
0.0,0.0,56.0,0.0,
0.0,1.0,101.0,0.0,inf
0.0,1.0,181.0,0.0,inf
0.0,0.0,36.0,0.0,
0.0,0.0,42.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,7.0,0.0,
5.0,1.0,369.0,0.013550135501355014,0.2
0.0,0.0,9.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,35.0,0.0,
0.0,1.0,155.0,0.0,inf
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,23.0,0.0,
10.0,5.0,329.0,0.030395136778115502,0.5
0.0,0.0,62.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,37.0,0.0,
14.0,17.0,1159.0,0.012079378774805867,1.2142857142857142
0.0,0.0,13.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,13.0,0.0,
2.0,2.0,51.0,0.0392156862745098,1.0
0.0,0.0,16.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,1.0,0.0,
2.0,2.0,309.0,0.006472491909385114,1.0
0.0,0.0,80.0,0.0,
0.0,0.0,1.0,0.0,
0.0,1.0,47.0,0.0,inf
2.0,1.0,88.0,0.022727272727272728,0.5
0.0,0.0,7.0,0.0,
0.0,0.0,8.0,0.0,
4.0,1.0,274.0,0.014598540145985401,0.25
0.0,0.0,3.0,0.0,
0.0,0.0,59.0,0.0,
0.0,0.0,49.0,0.0,
0.0,0.0,79.0,0.0,
0.0,0.0,31.0,0.0,
0.0,1.0,34.0,0.0,inf
0.0,0.0,55.0,0.0,
0.0,0.0,58.0,0.0,
0.0,0.0,78.0,0.0,
0.0,1.0,63.0,0.0,inf
0.0,1.0,135.0,0.0,inf
4.0,2.0,135.0,0.02962962962962963,0.5
0.0,1.0,141.0,0.0,inf
0.0,2.0,205.0,0.0,inf
3.0,2.0,245.0,0.012244897959183673,0.6666666666666666
0.0,1.0,125.0,0.0,inf
0.0,0.0,112.0,0.0,
4.0,1.0,216.0,0.018518518518518517,0.25
0.0,0.0,25.0,0.0,
0.0,0.0,82.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,35.0,0.0,
0.0,1.0,76.0,0.0,inf
0.0,0.0,85.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,14.0,0.0,
19.0,6.0,526.0,0.03612167300380228,0.3157894736842105
0.0,0.0,35.0,0.0,
0.0,0.0,33.0,0.0,
0.0,1.0,50.0,0.0,inf
0.0,0.0,26.0,0.0,
0.0,1.0,67.0,0.0,inf
7.0,2.0,372.0,0.01881720430107527,0.2857142857142857
0.0,0.0,22.0,0.0,
8.0,1.0,107.0,0.07476635514018691,0.125
0.0,1.0,90.0,0.0,inf
0.0,0.0,33.0,0.0,
1.0,0.0,31.0,0.03225806451612903,0.0
2.0,0.0,66.0,0.030303030303030304,0.0
0.0,1.0,92.0,0.0,inf
1.0,1.0,96.0,0.010416666666666666,1.0
0.0,0.0,9.0,0.0,
57.0,27.0,1769.0,0.0322215941209723,0.47368421052631576
0.0,0.0,62.0,0.0,
1.0,0.0,145.0,0.006896551724137931,0.0
0.0,0.0,61.0,0.0,
2.0,1.0,36.0,0.05555555555555555,0.5
0.0,0.0,13.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,8.0,0.0,
0.0,1.0,23.0,0.0,inf
0.0,0.0,12.0,0.0,
8.0,6.0,673.0,0.01188707280832095,0.75
0.0,0.0,1.0,0.0,
0.0,6.0,323.0,0.0,inf
0.0,0.0,26.0,0.0,
0.0,0.0,82.0,0.0,
0.0,0.0,52.0,0.0,
0.0,0.0,59.0,0.0,
0.0,0.0,40.0,0.0,
2.0,0.0,70.0,0.02857142857142857,0.0
0.0,3.0,119.0,0.0,inf
1.0,2.0,107.0,0.009345794392523364,2.0
0.0,0.0,53.0,0.0,
0.0,0.0,65.0,0.0,
0.0,1.0,51.0,0.0,inf
0.0,0.0,114.0,0.0,
0.0,1.0,2.0,0.0,inf
1.0,0.0,10.0,0.1,0.0
0.0,0.0,2.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,120.0,0.0,
0.0,0.0,46.0,0.0,
11.0,6.0,725.0,0.015172413793103448,0.5454545454545454
7.0,10.0,889.0,0.007874015748031496,1.4285714285714286
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,147.0,0.0,
0.0,0.0,39.0,0.0,
7.0,1.0,430.0,0.01627906976744186,0.14285714285714285
3.0,1.0,232.0,0.01293103448275862,0.3333333333333333
1.0,1.0,198.0,0.005050505050505051,1.0
8.0,4.0,353.0,0.0226628895184136,0.5
0.0,0.0,1.0,0.0,
0.0,5.0,249.0,0.0,inf
0.0,1.0,158.0,0.0,inf
5.0,2.0,229.0,0.021834061135371178,0.4
13.0,19.0,1423.0,0.009135628952916374,1.4615384615384615
31.0,13.0,2002.0,0.015484515484515484,0.41935483870967744
1.0,0.0,104.0,0.009615384615384616,0.0
0.0,0.0,155.0,0.0,
7.0,4.0,310.0,0.02258064516129032,0.5714285714285714
1.0,0.0,72.0,0.013888888888888888,0.0
2.0,1.0,174.0,0.011494252873563218,0.5
3.0,6.0,487.0,0.006160164271047228,2.0
14.0,8.0,951.0,0.014721345951629864,0.5714285714285714
9.0,7.0,1154.0,0.00779896013864818,0.7777777777777778
0.0,1.0,53.0,0.0,inf
8.0,5.0,506.0,0.015810276679841896,0.625
4.0,1.0,333.0,0.012012012012012012,0.25
0.0,0.0,134.0,0.0,
11.0,2.0,247.0,0.044534412955465584,0.18181818181818182
0.0,1.0,10.0,0.0,inf
0.0,0.0,16.0,0.0,
1.0,0.0,36.0,0.027777777777777776,0.0
0.0,0.0,147.0,0.0,
0.0,0.0,19.0,0.0,
0.0,1.0,51.0,0.0,inf
0.0,0.0,21.0,0.0,
0.0,0.0,48.0,0.0,
2.0,1.0,118.0,0.01694915254237288,0.5
7.0,0.0,104.0,0.0673076923076923,0.0
3.0,1.0,94.0,0.031914893617021274,0.3333333333333333
1.0,0.0,86.0,0.011627906976744186,0.0
3.0,0.0,152.0,0.019736842105263157,0.0
5.0,2.0,274.0,0.01824817518248175,0.4
1.0,1.0,111.0,0.009009009009009009,1.0
11.0,2.0,339.0,0.032448377581120944,0.18181818181818182
0.0,0.0,69.0,0.0,
2.0,1.0,185.0,0.010810810810810811,0.5
0.0,0.0,158.0,0.0,
0.0,0.0,118.0,0.0,
0.0,0.0,16.0,0.0,
0.0,1.0,79.0,0.0,inf
0.0,0.0,73.0,0.0,
0.0,0.0,103.0,0.0,
2.0,0.0,107.0,0.018691588785046728,0.0
90.0,46.0,3200.0,0.028125,0.5111111111111111
0.0,19.0,655.0,0.0,inf
4.0,0.0,127.0,0.031496062992125984,0.0
14.0,1.0,472.0,0.029661016949152543,0.07142857142857142
7.0,3.0,351.0,0.019943019943019943,0.42857142857142855
3.0,3.0,482.0,0.006224066390041493,1.0
0.0,0.0,19.0,0.0,
0.0,0.0,27.0,0.0,
1.0,0.0,15.0,0.06666666666666667,0.0
0.0,0.0,39.0,0.0,
0.0,0.0,47.0,0.0,
0.0,0.0,26.0,0.0,
2.0,0.0,30.0,0.06666666666666667,0.0
1.0,0.0,97.0,0.010309278350515464,0.0
0.0,0.0,95.0,0.0,
0.0,0.0,79.0,0.0,
0.0,0.0,38.0,0.0,
2.0,0.0,77.0,0.025974025974025976,0.0
0.0,0.0,50.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,66.0,0.0,
1.0,0.0,90.0,0.011111111111111112,0.0
0.0,0.0,103.0,0.0,
1.0,0.0,78.0,0.01282051282051282,0.0
0.0,0.0,49.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,30.0,0.0,
3.0,0.0,142.0,0.02112676056338028,0.0
1.0,1.0,169.0,0.005917159763313609,1.0
2.0,0.0,83.0,0.024096385542168676,0.0
0.0,0.0,38.0,0.0,
3.0,2.0,121.0,0.024793388429752067,0.6666666666666666
6.0,7.0,730.0,0.00821917808219178,1.1666666666666667
0.0,0.0,49.0,0.0,
3.0,3.0,72.0,0.041666666666666664,1.0
7.0,1.0,104.0,0.0673076923076923,0.14285714285714285
0.0,1.0,35.0,0.0,inf
0.0,0.0,35.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,82.0,0.0,
1.0,0.0,82.0,0.012195121951219513,0.0
0.0,0.0,138.0,0.0,
0.0,0.0,41.0,0.0,
4.0,0.0,44.0,0.09090909090909091,0.0
0.0,0.0,18.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,23.0,0.0,
1.0,0.0,94.0,0.010638297872340425,0.0
0.0,0.0,4.0,0.0,
3.0,2.0,152.0,0.019736842105263157,0.6666666666666666
23.0,5.0,458.0,0.05021834061135371,0.21739130434782608
0.0,0.0,63.0,0.0,
9.0,7.0,562.0,0.01601423487544484,0.7777777777777778
4.0,11.0,458.0,0.008733624454148471,2.75
5.0,1.0,222.0,0.02252252252252252,0.2
0.0,1.0,58.0,0.0,inf
0.0,0.0,48.0,0.0,
0.0,0.0,27.0,0.0,
6.0,6.0,818.0,0.007334963325183374,1.0
1.0,0.0,179.0,0.00558659217877095,0.0
2.0,2.0,109.0,0.01834862385321101,1.0
0.0,2.0,153.0,0.0,inf
1.0,1.0,66.0,0.015151515151515152,1.0
0.0,0.0,75.0,0.0,
0.0,0.0,81.0,0.0,
1.0,0.0,233.0,0.004291845493562232,0.0
0.0,1.0,134.0,0.0,inf
2.0,0.0,68.0,0.029411764705882353,0.0
0.0,0.0,24.0,0.0,
2.0,2.0,125.0,0.016,1.0
2.0,1.0,101.0,0.019801980198019802,0.5
6.0,2.0,329.0,0.0182370820668693,0.3333333333333333
0.0,0.0,10.0,0.0,
19.0,7.0,416.0,0.04567307692307692,0.3684210526315789
3.0,0.0,160.0,0.01875,0.0
2.0,4.0,358.0,0.00558659217877095,2.0
3.0,4.0,251.0,0.01195219123505976,1.3333333333333333
1.0,0.0,16.0,0.0625,0.0
1.0,0.0,128.0,0.0078125,0.0
0.0,1.0,20.0,0.0,inf
0.0,0.0,15.0,0.0,
0.0,1.0,43.0,0.0,inf
0.0,0.0,1.0,0.0,
8.0,7.0,430.0,0.018604651162790697,0.875
2.0,1.0,135.0,0.014814814814814815,0.5
0.0,1.0,48.0,0.0,inf
14.0,7.0,600.0,0.023333333333333334,0.5
47.0,12.0,1388.0,0.03386167146974063,0.2553191489361702
3.0,2.0,158.0,0.0189873417721519,0.6666666666666666
0.0,1.0,62.0,0.0,inf
0.0,1.0,50.0,0.0,inf
1.0,1.0,65.0,0.015384615384615385,1.0
3.0,3.0,122.0,0.02459016393442623,1.0
15.0,2.0,252.0,0.05952380952380952,0.13333333333333333
0.0,5.0,502.0,0.0,inf
0.0,0.0,8.0,0.0,
0.0,1.0,58.0,0.0,inf
0.0,0.0,5.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,2.0,0.0,
3.0,2.0,192.0,0.015625,0.6666666666666666
0.0,0.0,63.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,93.0,0.0,
0.0,0.0,46.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,31.0,0.0,
3.0,0.0,30.0,0.1,0.0
0.0,0.0,1.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,1.0,0.0,
4.0,0.0,104.0,0.038461538461538464,0.0
10.0,0.0,156.0,0.0641025641025641,0.0
4.0,3.0,232.0,0.017241379310344827,0.75
14.0,6.0,196.0,0.07142857142857142,0.42857142857142855
0.0,0.0,6.0,0.0,
0.0,0.0,1.0,0.0,
2.0,1.0,63.0,0.031746031746031744,0.5
4.0,1.0,161.0,0.024844720496894408,0.25
0.0,0.0,27.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,2.0,0.0,
2.0,1.0,86.0,0.023255813953488372,0.5
0.0,1.0,84.0,0.0,inf
0.0,0.0,55.0,0.0,
0.0,0.0,47.0,0.0,
0.0,2.0,147.0,0.0,inf
0.0,0.0,38.0,0.0,
0.0,0.0,17.0,0.0,
0.0,1.0,94.0,0.0,inf
12.0,2.0,224.0,0.05357142857142857,0.16666666666666666
0.0,0.0,66.0,0.0,
0.0,0.0,44.0,0.0,
0.0,1.0,96.0,0.0,inf
16.0,11.0,615.0,0.026016260162601626,0.6875
0.0,3.0,243.0,0.0,inf
0.0,0.0,31.0,0.0,
1.0,0.0,70.0,0.014285714285714285,0.0
2.0,0.0,76.0,0.02631578947368421,0.0
7.0,4.0,197.0,0.03553299492385787,0.5714285714285714
1.0,1.0,117.0,0.008547008547008548,1.0
1.0,0.0,60.0,0.016666666666666666,0.0
0.0,0.0,98.0,0.0,
0.0,0.0,66.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,32.0,0.0,
0.0,0.0,8.0,0.0,
4.0,1.0,49.0,0.08163265306122448,0.25
0.0,1.0,42.0,0.0,inf
1.0,1.0,69.0,0.014492753623188406,1.0
3.0,0.0,124.0,0.024193548387096774,0.0
6.0,4.0,198.0,0.030303030303030304,0.6666666666666666
29.0,8.0,1366.0,0.0212298682284041,0.27586206896551724
11.0,13.0,1118.0,0.009838998211091235,1.1818181818181819
0.0,0.0,12.0,0.0,
0.0,0.0,189.0,0.0,
0.0,0.0,38.0,0.0,
0.0,0.0,10.0,0.0,
3.0,2.0,153.0,0.0196078431372549,0.6666666666666666
2.0,0.0,32.0,0.0625,0.0
0.0,0.0,45.0,0.0,
6.0,8.0,494.0,0.012145748987854251,1.3333333333333333
0.0,0.0,3.0,0.0,
0.0,0.0,187.0,0.0,
0.0,0.0,50.0,0.0,
6.0,4.0,476.0,0.012605042016806723,0.6666666666666666
0.0,0.0,28.0,0.0,
0.0,0.0,60.0,0.0,
0.0,0.0,10.0,0.0,
4.0,3.0,79.0,0.05063291139240506,0.75
17.0,8.0,856.0,0.01985981308411215,0.47058823529411764
0.0,0.0,21.0,0.0,
1.0,0.0,93.0,0.010752688172043012,0.0
1.0,0.0,20.0,0.05,0.0
0.0,0.0,34.0,0.0,
1.0,1.0,80.0,0.0125,1.0
1.0,3.0,204.0,0.004901960784313725,3.0
0.0,0.0,57.0,0.0,
3.0,0.0,176.0,0.017045454545454544,0.0
0.0,0.0,32.0,0.0,
0.0,1.0,43.0,0.0,inf
6.0,3.0,236.0,0.025423728813559324,0.5
5.0,3.0,319.0,0.01567398119122257,0.6
12.0,8.0,564.0,0.02127659574468085,0.6666666666666666
2.0,1.0,51.0,0.0392156862745098,0.5
0.0,0.0,33.0,0.0,
0.0,0.0,39.0,0.0,
0.0,0.0,155.0,0.0,
0.0,0.0,72.0,0.0,
3.0,1.0,115.0,0.02608695652173913,0.3333333333333333
0.0,0.0,17.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,39.0,0.0,
0.0,0.0,66.0,0.0,
1.0,0.0,42.0,0.023809523809523808,0.0
1.0,2.0,175.0,0.005714285714285714,2.0
0.0,2.0,139.0,0.0,inf
0.0,0.0,40.0,0.0,
0.0,0.0,46.0,0.0,
0.0,0.0,53.0,0.0,
1.0,0.0,83.0,0.012048192771084338,0.0
0.0,0.0,33.0,0.0,
7.0,2.0,186.0,0.03763440860215054,0.2857142857142857
4.0,2.0,215.0,0.018604651162790697,0.5
7.0,1.0,1054.0,0.006641366223908918,0.14285714285714285
0.0,0.0,22.0,0.0,
0.0,0.0,27.0,0.0,
10.0,7.0,1210.0,0.008264462809917356,0.7
2.0,1.0,440.0,0.004545454545454545,0.5
49.0,13.0,2147.0,0.022822543083372147,0.2653061224489796
5.0,0.0,290.0,0.017241379310344827,0.0
14.0,6.0,729.0,0.019204389574759947,0.42857142857142855
2.0,0.0,246.0,0.008130081300813009,0.0
5.0,1.0,281.0,0.017793594306049824,0.2
11.0,7.0,574.0,0.01916376306620209,0.6363636363636364
3.0,1.0,69.0,0.043478260869565216,0.3333333333333333
3.0,1.0,167.0,0.017964071856287425,0.3333333333333333
4.0,1.0,173.0,0.023121387283236993,0.25
0.0,0.0,118.0,0.0,
0.0,0.0,14.0,0.0,
0.0,1.0,33.0,0.0,inf
0.0,1.0,92.0,0.0,inf
0.0,0.0,69.0,0.0,
0.0,0.0,61.0,0.0,
5.0,1.0,198.0,0.025252525252525252,0.2
0.0,0.0,55.0,0.0,
3.0,1.0,191.0,0.015706806282722512,0.3333333333333333
40.0,16.0,1550.0,0.025806451612903226,0.4
0.0,0.0,27.0,0.0,
1.0,1.0,56.0,0.017857142857142856,1.0
17.0,6.0,566.0,0.030035335689045935,0.35294117647058826
0.0,0.0,46.0,0.0,
0.0,0.0,113.0,0.0,
0.0,0.0,141.0,0.0,
0.0,3.0,323.0,0.0,inf
0.0,0.0,23.0,0.0,
0.0,0.0,98.0,0.0,
